TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,is_home,PTS,OPP_PTS,OPP_TEAM_NAME,_season
SAC,Sacramento Kings,2024-11-05,False,111,110,Miami Heat,2025-26
CHI,Chicago Bulls,2024-11-05,True,126,135,Utah Jazz,2025-26
UTAH,Utah Jazz,2024-11-05,False,135,126,Chicago Bulls,2025-26
HOU,Houston Rockets,2024-11-05,True,109,97,New York Knicks,2025-26
NY,New York Knicks,2024-11-05,False,97,109,Houston Rockets,2025-26
MIN,Minnesota Timberwolves,2024-11-05,True,114,93,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2024-11-05,False,93,114,Minnesota Timberwolves,2025-26
OKC,Oklahoma City Thunder,2024-11-05,True,102,86,Orlando Magic,2025-26
ORL,Orlando Magic,2024-11-05,False,86,102,Oklahoma City Thunder,2025-26
NO,New Orleans Pelicans,2024-11-05,True,100,118,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2024-11-05,False,118,100,New Orleans Pelicans,2025-26
DAL,Dallas Mavericks,2024-11-05,True,127,134,Indiana Pacers,2025-26
IND,Indiana Pacers,2024-11-05,False,134,127,Dallas Mavericks,2025-26
DEN,Denver Nuggets,2024-11-05,True,121,119,Toronto Raptors,2025-26
TOR,Toronto Raptors,2024-11-05,False,119,121,Denver Nuggets,2025-26
PHX,Phoenix Suns,2024-11-05,True,118,116,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2024-11-05,False,116,118,Phoenix Suns,2025-26
LAC,LA Clippers,2024-11-05,True,113,104,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2024-11-05,False,104,113,LA Clippers,2025-26
CHA,Charlotte Hornets,2024-11-07,True,108,107,Detroit Pistons,2025-26
DET,Detroit Pistons,2024-11-07,False,107,108,Charlotte Hornets,2025-26
IND,Indiana Pacers,2024-11-07,True,118,111,Orlando Magic,2025-26
ORL,Orlando Magic,2024-11-07,False,111,118,Indiana Pacers,2025-26
ATL,Atlanta Hawks,2024-11-07,True,121,116,New York Knicks,2025-26
NY,New York Knicks,2024-11-07,False,116,121,Atlanta Hawks,2025-26
BOS,Boston Celtics,2024-11-07,True,112,118,Golden State Warriors,2025-26
GS,Golden State Warriors,2024-11-07,False,118,112,Boston Celtics,2025-26
HOU,Houston Rockets,2024-11-07,True,127,100,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2024-11-07,False,100,127,Houston Rockets,2025-26
MEM,Memphis Grizzlies,2024-11-07,True,131,114,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2024-11-07,False,114,131,Memphis Grizzlies,2025-26
NO,New Orleans Pelicans,2024-11-07,True,122,131,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2024-11-07,False,131,122,New Orleans Pelicans,2025-26
DAL,Dallas Mavericks,2024-11-07,True,119,99,Chicago Bulls,2025-26
CHI,Chicago Bulls,2024-11-07,False,99,119,Dallas Mavericks,2025-26
DEN,Denver Nuggets,2024-11-07,True,124,122,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2024-11-07,False,122,124,Denver Nuggets,2025-26
PHX,Phoenix Suns,2024-11-07,True,115,112,Miami Heat,2025-26
MIA,Miami Heat,2024-11-07,False,112,115,Phoenix Suns,2025-26
LAC,LA Clippers,2024-11-07,True,110,98,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2024-11-07,False,98,110,LA Clippers,2025-26
SAC,Sacramento Kings,2024-11-07,True,122,107,Toronto Raptors,2025-26
TOR,Toronto Raptors,2024-11-07,False,107,122,Sacramento Kings,2025-26
CHI,Chicago Bulls,2024-11-08,True,119,135,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2024-11-08,False,135,119,Chicago Bulls,2025-26
MIL,Milwaukee Bucks,2024-11-08,True,123,100,Utah Jazz,2025-26
UTAH,Utah Jazz,2024-11-08,False,100,123,Milwaukee Bucks,2025-26
SA,San Antonio Spurs,2024-11-08,True,118,105,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2024-11-08,False,105,118,San Antonio Spurs,2025-26
CHA,Charlotte Hornets,2024-11-09,True,103,83,Indiana Pacers,2025-26
IND,Indiana Pacers,2024-11-09,False,83,103,Charlotte Hornets,2025-26
DET,Detroit Pistons,2024-11-09,True,122,121,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2024-11-09,False,121,122,Detroit Pistons,2025-26
ORL,Orlando Magic,2024-11-09,True,115,88,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2024-11-09,False,88,115,Orlando Magic,2025-26
BOS,Boston Celtics,2024-11-09,True,108,104,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2024-11-09,False,104,108,Boston Celtics,2025-26
CLE,Cleveland Cavaliers,2024-11-09,True,136,117,Golden State Warriors,2025-26
GS,Golden State Warriors,2024-11-09,False,117,136,Cleveland Cavaliers,2025-26
NY,New York Knicks,2024-11-09,True,116,94,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2024-11-09,False,94,116,New York Knicks,2025-26
DAL,Dallas Mavericks,2024-11-09,True,113,114,Phoenix Suns,2025-26
PHX,Phoenix Suns,2024-11-09,False,114,113,Dallas Mavericks,2025-26
MEM,Memphis Grizzlies,2024-11-09,True,128,104,Washington Wizards,2025-26
WSH,Washington Wizards,2024-11-09,False,104,128,Memphis Grizzlies,2025-26
OKC,Oklahoma City Thunder,2024-11-09,True,126,107,Houston Rockets,2025-26
HOU,Houston Rockets,2024-11-09,False,107,126,Oklahoma City Thunder,2025-26
MIN,Minnesota Timberwolves,2024-11-09,True,127,102,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2024-11-09,False,102,127,Minnesota Timberwolves,2025-26
DEN,Denver Nuggets,2024-11-09,True,135,122,Miami Heat,2025-26
MIA,Miami Heat,2024-11-09,False,122,135,Denver Nuggets,2025-26
LAL,Los Angeles Lakers,2024-11-09,True,116,106,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2024-11-09,False,106,116,Los Angeles Lakers,2025-26
SAC,Sacramento Kings,2024-11-09,True,98,107,LA Clippers,2025-26
LAC,LA Clippers,2024-11-09,False,107,98,Sacramento Kings,2025-26
SA,San Antonio Spurs,2024-11-09,True,110,111,Utah Jazz,2025-26
UTAH,Utah Jazz,2024-11-09,False,111,110,San Antonio Spurs,2025-26
ATL,Atlanta Hawks,2024-11-10,True,113,125,Chicago Bulls,2025-26
CHI,Chicago Bulls,2024-11-10,False,125,113,Atlanta Hawks,2025-26
CLE,Cleveland Cavaliers,2024-11-10,True,105,100,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2024-11-10,False,100,105,Cleveland Cavaliers,2025-26
LAC,LA Clippers,2024-11-10,True,105,103,Toronto Raptors,2025-26
TOR,Toronto Raptors,2024-11-10,False,103,105,LA Clippers,2025-26
DET,Detroit Pistons,2024-11-10,True,99,101,Houston Rockets,2025-26
HOU,Houston Rockets,2024-11-10,False,101,99,Detroit Pistons,2025-26
MIL,Milwaukee Bucks,2024-11-10,True,107,113,Boston Celtics,2025-26
BOS,Boston Celtics,2024-11-10,False,113,107,Milwaukee Bucks,2025-26
IND,Indiana Pacers,2024-11-10,True,132,121,New York Knicks,2025-26
NY,New York Knicks,2024-11-10,False,121,132,Indiana Pacers,2025-26
ORL,Orlando Magic,2024-11-10,True,121,94,Washington Wizards,2025-26
WSH,Washington Wizards,2024-11-10,False,94,121,Orlando Magic,2025-26
PHI,Philadelphia 76ers,2024-11-11,True,107,105,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2024-11-11,False,105,107,Philadelphia 76ers,2025-26
MIN,Minnesota Timberwolves,2024-11-11,True,94,95,Miami Heat,2025-26
MIA,Miami Heat,2024-11-11,False,95,94,Minnesota Timberwolves,2025-26
OKC,Oklahoma City Thunder,2024-11-11,True,116,127,Golden State Warriors,2025-26
GS,Golden State Warriors,2024-11-11,False,127,116,Oklahoma City Thunder,2025-26
DEN,Denver Nuggets,2024-11-11,True,122,120,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2024-11-11,False,120,122,Denver Nuggets,2025-26
PHX,Phoenix Suns,2024-11-11,True,118,127,Sacramento Kings,2025-26
SAC,Sacramento Kings,2024-11-11,False,127,118,Phoenix Suns,2025-26
POR,Portland Trail Blazers,2024-11-11,True,89,134,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2024-11-11,False,134,89,Portland Trail Blazers,2025-26
LAL,Los Angeles Lakers,2024-11-11,True,123,103,Toronto Raptors,2025-26
TOR,Toronto Raptors,2024-11-11,False,103,123,Los Angeles Lakers,2025-26
CHI,Chicago Bulls,2024-11-12,True,113,119,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2024-11-12,False,119,113,Chicago Bulls,2025-26
HOU,Houston Rockets,2024-11-12,True,107,92,Washington Wizards,2025-26
WSH,Washington Wizards,2024-11-12,False,92,107,Houston Rockets,2025-26
NO,New Orleans Pelicans,2024-11-12,True,105,107,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2024-11-12,False,107,105,New Orleans Pelicans,2025-26
OKC,Oklahoma City Thunder,2024-11-12,True,134,128,LA Clippers,2025-26
LAC,LA Clippers,2024-11-12,False,128,134,Oklahoma City Thunder,2025-26
SA,San Antonio Spurs,2024-11-12,True,116,96,Sacramento Kings,2025-26
SAC,Sacramento Kings,2024-11-12,False,96,116,San Antonio Spurs,2025-26
BOS,Boston Celtics,2024-11-13,True,116,117,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2024-11-13,False,117,116,Boston Celtics,2025-26
DET,Detroit Pistons,2024-11-13,True,123,121,Miami Heat,2025-26
MIA,Miami Heat,2024-11-13,False,121,123,Detroit Pistons,2025-26
ORL,Orlando Magic,2024-11-13,True,114,89,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2024-11-13,False,89,114,Orlando Magic,2025-26
PHI,Philadelphia 76ers,2024-11-13,True,99,111,New York Knicks,2025-26
NY,New York Knicks,2024-11-13,False,111,99,Philadelphia 76ers,2025-26
MIL,Milwaukee Bucks,2024-11-13,True,99,85,Toronto Raptors,2025-26
TOR,Toronto Raptors,2024-11-13,False,85,99,Milwaukee Bucks,2025-26
UTAH,Utah Jazz,2024-11-13,True,112,120,Phoenix Suns,2025-26
PHX,Phoenix Suns,2024-11-13,False,120,112,Utah Jazz,2025-26
GS,Golden State Warriors,2024-11-13,True,120,117,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2024-11-13,False,117,120,Golden State Warriors,2025-26
POR,Portland Trail Blazers,2024-11-13,True,122,108,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2024-11-13,False,108,122,Portland Trail Blazers,2025-26
ORL,Orlando Magic,2024-11-14,True,94,90,Indiana Pacers,2025-26
IND,Indiana Pacers,2024-11-14,False,90,94,Orlando Magic,2025-26
BKN,Brooklyn Nets,2024-11-14,True,114,139,Boston Celtics,2025-26
BOS,Boston Celtics,2024-11-14,False,139,114,Brooklyn Nets,2025-26
NY,New York Knicks,2024-11-14,True,123,124,Chicago Bulls,2025-26
CHI,Chicago Bulls,2024-11-14,False,124,123,New York Knicks,2025-26
PHI,Philadelphia 76ers,2024-11-14,True,106,114,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2024-11-14,False,114,106,Philadelphia 76ers,2025-26
OKC,Oklahoma City Thunder,2024-11-14,True,106,88,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2024-11-14,False,88,106,Oklahoma City Thunder,2025-26
HOU,Houston Rockets,2024-11-14,True,111,103,LA Clippers,2025-26
LAC,LA Clippers,2024-11-14,False,103,111,Houston Rockets,2025-26
MIL,Milwaukee Bucks,2024-11-14,True,127,120,Detroit Pistons,2025-26
DET,Detroit Pistons,2024-11-14,False,120,127,Milwaukee Bucks,2025-26
SA,San Antonio Spurs,2024-11-14,True,139,130,Washington Wizards,2025-26
WSH,Washington Wizards,2024-11-14,False,130,139,San Antonio Spurs,2025-26
LAL,Los Angeles Lakers,2024-11-14,True,128,123,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2024-11-14,False,123,128,Los Angeles Lakers,2025-26
POR,Portland Trail Blazers,2024-11-14,True,106,98,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2024-11-14,False,98,106,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2024-11-14,True,127,104,Phoenix Suns,2025-26
PHX,Phoenix Suns,2024-11-14,False,104,127,Sacramento Kings,2025-26
UTAH,Utah Jazz,2024-11-15,True,115,113,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2024-11-15,False,113,115,Utah Jazz,2025-26
IND,Indiana Pacers,2024-11-16,True,111,124,Miami Heat,2025-26
MIA,Miami Heat,2024-11-16,False,124,111,Indiana Pacers,2025-26
ORL,Orlando Magic,2024-11-16,True,98,86,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2024-11-16,False,86,98,Orlando Magic,2025-26
TOR,Toronto Raptors,2024-11-16,True,95,99,Detroit Pistons,2025-26
DET,Detroit Pistons,2024-11-16,False,99,95,Toronto Raptors,2025-26
ATL,Atlanta Hawks,2024-11-16,True,129,117,Washington Wizards,2025-26
WSH,Washington Wizards,2024-11-16,False,117,129,Atlanta Hawks,2025-26
CLE,Cleveland Cavaliers,2024-11-16,True,144,126,Chicago Bulls,2025-26
CHI,Chicago Bulls,2024-11-16,False,126,144,Cleveland Cavaliers,2025-26
NY,New York Knicks,2024-11-16,True,124,122,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2024-11-16,False,122,124,New York Knicks,2025-26
SA,San Antonio Spurs,2024-11-16,True,115,120,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2024-11-16,False,120,115,San Antonio Spurs,2025-26
HOU,Houston Rockets,2024-11-16,True,125,104,LA Clippers,2025-26
LAC,LA Clippers,2024-11-16,False,104,125,Houston Rockets,2025-26
NO,New Orleans Pelicans,2024-11-16,True,101,94,Denver Nuggets,2025-26
DEN,Denver Nuggets,2024-11-16,False,94,101,New Orleans Pelicans,2025-26
OKC,Oklahoma City Thunder,2024-11-16,True,99,83,Phoenix Suns,2025-26
PHX,Phoenix Suns,2024-11-16,False,83,99,Oklahoma City Thunder,2025-26
GS,Golden State Warriors,2024-11-16,True,123,118,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2024-11-16,False,118,123,Golden State Warriors,2025-26
SAC,Sacramento Kings,2024-11-16,True,126,130,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2024-11-16,False,130,126,Sacramento Kings,2025-26
CHA,Charlotte Hornets,2024-11-16,True,115,114,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2024-11-16,False,114,115,Charlotte Hornets,2025-26
BOS,Boston Celtics,2024-11-17,True,126,123,Toronto Raptors,2025-26
TOR,Toronto Raptors,2024-11-17,False,123,126,Boston Celtics,2025-26
NO,New Orleans Pelicans,2024-11-17,True,99,104,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2024-11-17,False,104,99,New Orleans Pelicans,2025-26
DAL,Dallas Mavericks,2024-11-17,True,110,93,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2024-11-17,False,93,110,Dallas Mavericks,2025-26
SAC,Sacramento Kings,2024-11-17,True,121,117,Utah Jazz,2025-26
UTAH,Utah Jazz,2024-11-17,False,117,121,Sacramento Kings,2025-26
MIN,Minnesota Timberwolves,2024-11-17,True,120,117,Phoenix Suns,2025-26
PHX,Phoenix Suns,2024-11-17,False,117,120,Minnesota Timberwolves,2025-26
IND,Indiana Pacers,2024-11-17,True,119,110,Miami Heat,2025-26
MIA,Miami Heat,2024-11-17,False,110,119,Indiana Pacers,2025-26
CLE,Cleveland Cavaliers,2024-11-17,True,128,114,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2024-11-17,False,114,128,Cleveland Cavaliers,2025-26
WSH,Washington Wizards,2024-11-17,True,104,124,Detroit Pistons,2025-26
DET,Detroit Pistons,2024-11-17,False,124,104,Washington Wizards,2025-26
MEM,Memphis Grizzlies,2024-11-17,True,105,90,Denver Nuggets,2025-26
DEN,Denver Nuggets,2024-11-17,False,90,105,Memphis Grizzlies,2025-26
POR,Portland Trail Blazers,2024-11-17,True,114,110,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2024-11-17,False,110,114,Portland Trail Blazers,2025-26
NY,New York Knicks,2024-11-18,True,114,104,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2024-11-18,False,104,114,New York Knicks,2025-26
CHI,Chicago Bulls,2024-11-18,True,107,143,Houston Rockets,2025-26
HOU,Houston Rockets,2024-11-18,False,143,107,Chicago Bulls,2025-26
OKC,Oklahoma City Thunder,2024-11-18,True,119,121,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2024-11-18,False,121,119,Oklahoma City Thunder,2025-26
LAC,LA Clippers,2024-11-18,True,116,105,Utah Jazz,2025-26
UTAH,Utah Jazz,2024-11-18,False,105,116,LA Clippers,2025-26
DET,Detroit Pistons,2024-11-19,True,112,122,Chicago Bulls,2025-26
CHI,Chicago Bulls,2024-11-19,False,122,112,Detroit Pistons,2025-26
MIA,Miami Heat,2024-11-19,True,106,89,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2024-11-19,False,89,106,Miami Heat,2025-26
NY,New York Knicks,2024-11-19,True,134,106,Washington Wizards,2025-26
WSH,Washington Wizards,2024-11-19,False,106,134,New York Knicks,2025-26
TOR,Toronto Raptors,2024-11-19,True,130,119,Indiana Pacers,2025-26
IND,Indiana Pacers,2024-11-19,False,119,130,Toronto Raptors,2025-26
MIL,Milwaukee Bucks,2024-11-19,True,101,100,Houston Rockets,2025-26
HOU,Houston Rockets,2024-11-19,False,100,101,Milwaukee Bucks,2025-26
PHX,Phoenix Suns,2024-11-19,True,99,109,Orlando Magic,2025-26
ORL,Orlando Magic,2024-11-19,False,109,99,Phoenix Suns,2025-26
SAC,Sacramento Kings,2024-11-19,True,108,109,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2024-11-19,False,109,108,Sacramento Kings,2025-26
LAC,LA Clippers,2024-11-19,True,102,99,Golden State Warriors,2025-26
GS,Golden State Warriors,2024-11-19,False,99,102,LA Clippers,2025-26
BOS,Boston Celtics,2024-11-20,True,120,117,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2024-11-20,False,117,120,Boston Celtics,2025-26
BKN,Brooklyn Nets,2024-11-20,True,116,115,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2024-11-20,False,115,116,Brooklyn Nets,2025-26
MEM,Memphis Grizzlies,2024-11-20,True,110,122,Denver Nuggets,2025-26
DEN,Denver Nuggets,2024-11-20,False,122,110,Memphis Grizzlies,2025-26
DAL,Dallas Mavericks,2024-11-20,True,132,91,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2024-11-20,False,91,132,Dallas Mavericks,2025-26
SA,San Antonio Spurs,2024-11-20,True,110,104,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2024-11-20,False,104,110,San Antonio Spurs,2025-26
LAL,Los Angeles Lakers,2024-11-20,True,124,118,Utah Jazz,2025-26
UTAH,Utah Jazz,2024-11-20,False,118,124,Los Angeles Lakers,2025-26
CLE,Cleveland Cavaliers,2024-11-21,True,128,100,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2024-11-21,False,100,128,Cleveland Cavaliers,2025-26
MIL,Milwaukee Bucks,2024-11-21,True,122,106,Chicago Bulls,2025-26
CHI,Chicago Bulls,2024-11-21,False,106,122,Milwaukee Bucks,2025-26
HOU,Houston Rockets,2024-11-21,True,130,113,Indiana Pacers,2025-26
IND,Indiana Pacers,2024-11-21,False,113,130,Houston Rockets,2025-26
MEM,Memphis Grizzlies,2024-11-21,True,117,111,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2024-11-21,False,111,117,Memphis Grizzlies,2025-26
OKC,Oklahoma City Thunder,2024-11-21,True,109,99,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2024-11-21,False,99,109,Oklahoma City Thunder,2025-26
PHX,Phoenix Suns,2024-11-21,True,122,138,New York Knicks,2025-26
NY,New York Knicks,2024-11-21,False,138,122,Phoenix Suns,2025-26
GS,Golden State Warriors,2024-11-21,True,120,97,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2024-11-21,False,97,120,Golden State Warriors,2025-26
LAC,LA Clippers,2024-11-21,True,104,93,Orlando Magic,2025-26
ORL,Orlando Magic,2024-11-21,False,93,104,LA Clippers,2025-26
CHA,Charlotte Hornets,2024-11-22,True,123,121,Detroit Pistons,2025-26
DET,Detroit Pistons,2024-11-22,False,121,123,Charlotte Hornets,2025-26
TOR,Toronto Raptors,2024-11-22,True,110,105,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2024-11-22,False,105,110,Toronto Raptors,2025-26
SA,San Antonio Spurs,2024-11-22,True,126,118,Utah Jazz,2025-26
UTAH,Utah Jazz,2024-11-22,False,118,126,San Antonio Spurs,2025-26
LAL,Los Angeles Lakers,2024-11-22,True,118,119,Orlando Magic,2025-26
ORL,Orlando Magic,2024-11-22,False,119,118,Los Angeles Lakers,2025-26
PHI,Philadelphia 76ers,2024-11-23,True,113,98,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2024-11-23,False,98,113,Philadelphia 76ers,2025-26
WSH,Washington Wizards,2024-11-23,True,96,108,Boston Celtics,2025-26
BOS,Boston Celtics,2024-11-23,False,108,96,Washington Wizards,2025-26
NO,New Orleans Pelicans,2024-11-23,True,108,112,Golden State Warriors,2025-26
GS,Golden State Warriors,2024-11-23,False,112,108,New Orleans Pelicans,2025-26
MIL,Milwaukee Bucks,2024-11-23,True,129,117,Indiana Pacers,2025-26
IND,Indiana Pacers,2024-11-23,False,117,129,Milwaukee Bucks,2025-26
CHI,Chicago Bulls,2024-11-23,True,136,122,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2024-11-23,False,122,136,Chicago Bulls,2025-26
HOU,Houston Rockets,2024-11-23,True,116,88,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2024-11-23,False,88,116,Houston Rockets,2025-26
DEN,Denver Nuggets,2024-11-23,True,120,123,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2024-11-23,False,123,120,Denver Nuggets,2025-26
LAC,LA Clippers,2024-11-23,True,104,88,Sacramento Kings,2025-26
SAC,Sacramento Kings,2024-11-23,False,88,104,LA Clippers,2025-26
UTAH,Utah Jazz,2024-11-23,True,121,106,New York Knicks,2025-26
NY,New York Knicks,2024-11-23,False,106,121,Utah Jazz,2025-26
ORL,Orlando Magic,2024-11-24,True,111,100,Detroit Pistons,2025-26
DET,Detroit Pistons,2024-11-24,False,100,111,Orlando Magic,2025-26
CHI,Chicago Bulls,2024-11-24,True,131,142,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2024-11-24,False,142,131,Chicago Bulls,2025-26
HOU,Houston Rockets,2024-11-24,True,98,104,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2024-11-24,False,104,98,Houston Rockets,2025-26
MIL,Milwaukee Bucks,2024-11-24,True,125,119,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2024-11-24,False,119,125,Milwaukee Bucks,2025-26
SA,San Antonio Spurs,2024-11-24,True,104,94,Golden State Warriors,2025-26
GS,Golden State Warriors,2024-11-24,False,94,104,San Antonio Spurs,2025-26
LAL,Los Angeles Lakers,2024-11-24,True,102,127,Denver Nuggets,2025-26
DEN,Denver Nuggets,2024-11-24,False,127,102,Los Angeles Lakers,2025-26
BOS,Boston Celtics,2024-11-24,True,107,105,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2024-11-24,False,105,107,Boston Celtics,2025-26
IND,Indiana Pacers,2024-11-24,True,115,103,Washington Wizards,2025-26
WSH,Washington Wizards,2024-11-24,False,103,115,Indiana Pacers,2025-26
MIA,Miami Heat,2024-11-24,True,123,118,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2024-11-24,False,118,123,Miami Heat,2025-26
PHI,Philadelphia 76ers,2024-11-24,True,99,125,LA Clippers,2025-26
LAC,LA Clippers,2024-11-24,False,125,99,Philadelphia 76ers,2025-26
CLE,Cleveland Cavaliers,2024-11-25,True,122,108,Toronto Raptors,2025-26
TOR,Toronto Raptors,2024-11-25,False,108,122,Cleveland Cavaliers,2025-26
SAC,Sacramento Kings,2024-11-25,True,103,108,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2024-11-25,False,108,103,Sacramento Kings,2025-26
CHA,Charlotte Hornets,2024-11-26,True,84,95,Orlando Magic,2025-26
ORL,Orlando Magic,2024-11-26,False,95,84,Charlotte Hornets,2025-26
